id,deeplink_href,thumbnail_img_src,title,has_motiv,has_glitzer,geschlecht,shop,colors_palette_id,is_primary,R,G,B,H,S,V,HEX,name_de,name_en,parent_name_de_2, R_palette, G_palette, B_palette, H_palette, S_palette, V_palette, weight_parent_color
1618,https://www.c-and-a.com/de/de/shop/feuerwehrmann-sam-kurzarmshirt-2033466/1?categoryId=15437,"https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1530109781/2033466-1-08.jpg",undefined,1,0,m,c_und_a,20,1,224,61,74,355,73,88,#dc143c,Karmesinrot,crimson,rot,220,20,60,348,91,86,0.5
1619,https://www.c-and-a.com/de/de/shop/smiley-world-kurzarmshirt-2017141/1?categoryId=15437,"https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1532620826/2017141-1-01.jpg",Here and There,1,0,m,c_und_a,8,0,28,26,27,330,7,11,#000000,Schwarz,black,schwarz,0,0,0,0,0,0,0.5
1619,https://www.c-and-a.com/de/de/shop/smiley-world-kurzarmshirt-2017141/1?categoryId=15437,"https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1532620826/2017141-1-01.jpg",Here and There,1,0,m,c_und_a,48,1,234,234,244,240,4,96,#f8f8ff,Geisterweiss,ghostwhite,weiss,248,248,255,240,3,100,0.5
1620,https://www.c-and-a.com/de/de/shop/batman-suntop-bio-baumwolle-2005787/1?categoryId=15437,"https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1524898570/2005787-1-08.jpg",undefined,1,0,m,c_und_a,51,0,146,143,142,15,3,57,808080,Grau,gray ,grau,128,128,128,0,0,50,0.25
1620,https://www.c-and-a.com/de/de/shop/batman-suntop-bio-baumwolle-2005787/1?categoryId=15437,"https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1524898570/2005787-1-08.jpg",undefined,1,0,m,c_und_a,14,0,20,173,200,189,90,78,#5f9ea0,Kadettenblau,cadetblue,tuerkis,95,158,160,182,41,63,0.25
1620,https://www.c-and-a.com/de/de/shop/batman-suntop-bio-baumwolle-2005787/1?categoryId=15437,"https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1524898570/2005787-1-08.jpg",undefined,1,0,m,c_und_a,12,1,179,36,59,350,80,70,#a52a2a,Braun,brown,rot,165,42,42,0,75,65,0.5
1621,https://www.c-and-a.com/de/de/shop/flanellhemd-bio-baumwolle-kariert-2015129/2?categoryId=15437,"https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1532444175/2015129-1-08.jpg",Palomino,0,0,m,c_und_a,12,1,147,15,38,350,90,58,#a52a2a,Braun,brown,rot,165,42,42,0,75,65,0.5
1621,https://www.c-and-a.com/de/de/shop/flanellhemd-bio-baumwolle-kariert-2015129/2?categoryId=15437,"https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1532444175/2015129-1-08.jpg",Palomino,0,0,m,c_und_a,82,1,69,22,27,354,68,27,#800000,Kastanie,maroon,rot,128,0,0,0,100,50,0.5
1622,https://www.c-and-a.com/de/de/shop/kurzarmshirt-bio-baumwolle-2012998/1?categoryId=15437,"https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1529421629/2012998-1-08.jpg",Palomino,1,0,m,c_und_a,26,0,156,158,164,225,5,64,#a9a9a9,Dunkelgrau,darkgrey,grau,169,169,169,0,0,66,0.25
1622,https://www.c-and-a.com/de/de/shop/kurzarmshirt-bio-baumwolle-2012998/1?categoryId=15437,"https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1529421629/2012998-1-08.jpg",Palomino,1,0,m,c_und_a,17,0,220,128,84,19,62,86,#ff7f50,Koralle,coral,orange,255,127,80,16,69,100,0.25
1622,https://www.c-and-a.com/de/de/shop/kurzarmshirt-bio-baumwolle-2012998/1?categoryId=15437,"https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1529421629/2012998-1-08.jpg",Palomino,1,0,m,c_und_a,113,1,159,207,211,185,25,83,#b0e0e6,Taubenblau,powderblue,tuerkis,176,224,230,187,23,90,0.5
1623,https://www.c-and-a.com/de/de/shop/hemd-bio-baumwolle-kariert-1061527/0?categoryId=15437,"https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1512062881/1061527-0-01.jpg",Here and There,0,0,m,c_und_a,30,0,253,141,0,33,100,99,#ff8c00,dunkles Orange,darkorange,orange,255,140,0,33,100,100,0.5
1623,https://www.c-and-a.com/de/de/shop/hemd-bio-baumwolle-kariert-1061527/0?categoryId=15437,"https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1512062881/1061527-0-01.jpg",Here and There,0,0,m,c_und_a,35,1,73,92,114,212,36,45,#483d8b,dunkles Schieferblau,darkslateblue,lila,72,61,139,248,56,55,0.5
1624,https://www.c-and-a.com/de/de/shop/feuerwehrmann-sam-kurzarmshirt-2033467/1?categoryId=15437,"https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1530632774/2033467-1-08.jpg",undefined,1,0,m,c_und_a,35,0,54,58,83,232,35,33,#483d8b,dunkles Schieferblau,darkslateblue,lila,72,61,139,248,56,55,0.25
1624,https://www.c-and-a.com/de/de/shop/feuerwehrmann-sam-kurzarmshirt-2033467/1?categoryId=15437,"https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1530632774/2033467-1-08.jpg",undefined,1,0,m,c_und_a,35,0,60,68,106,230,43,42,#483d8b,dunkles Schieferblau,darkslateblue,lila,72,61,139,248,56,55,0.25
1624,https://www.c-and-a.com/de/de/shop/feuerwehrmann-sam-kurzarmshirt-2033467/1?categoryId=15437,"https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1530632774/2033467-1-08.jpg",undefined,1,0,m,c_und_a,76,1,145,182,207,204,30,81,#b0c4de,helles Stahlblau,lightsteelblue,blau,176,196,222,214,21,87,0.5
1625,https://www.c-and-a.com/de/de/shop/ninja-turtles-kurzarmshirt-bio-baumwolle-2002172/1?categoryId=15437,"https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1516903952/2002172-1-08.jpg",undefined,1,0,m,c_und_a,45,0,42,150,59,129,72,59,#228b22,Waldgruen,forestgreen,gruen,34,139,34,120,76,55,0.25
1625,https://www.c-and-a.com/de/de/shop/ninja-turtles-kurzarmshirt-bio-baumwolle-2002172/1?categoryId=15437,"https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1516903952/2002172-1-08.jpg",undefined,1,0,m,c_und_a,50,0,228,191,96,43,58,89,#daa520,Goldrute,goldenrod,gelb,218,165,32,43,85,85,0.25
1625,https://www.c-and-a.com/de/de/shop/ninja-turtles-kurzarmshirt-bio-baumwolle-2002172/1?categoryId=15437,"https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1516903952/2002172-1-08.jpg",undefined,1,0,m,c_und_a,20,1,208,38,62,352,82,82,#dc143c,Karmesinrot,crimson,rot,220,20,60,348,91,86,0.5
1626,https://www.c-and-a.com/de/de/shop/ninja-turtles-kurzarmshirt-bio-baumwolle-glanz-effekt-2007087/1?categoryId=15437,"https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1524058866/2007087-1-08.jpg",undefined,1,1,m,c_und_a,87,0,100,156,108,129,36,61,#3cb371,mittleres Seegruen,mediumseagreen,gruen,60,179,113,147,66,70,0.5
1626,https://www.c-and-a.com/de/de/shop/ninja-turtles-kurzarmshirt-bio-baumwolle-glanz-effekt-2007087/1?categoryId=15437,"https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1524058866/2007087-1-08.jpg",undefined,1,1,m,c_und_a,35,1,31,60,84,207,63,33,#483d8b,dunkles Schieferblau,darkslateblue,lila,72,61,139,248,56,55,0.5
1627,https://www.c-and-a.com/de/de/shop/langarmshirt-2011673/1?categoryId=15227,"https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1533049822/2011673-1-01.jpg",Here and There,1,0,f,c_und_a,8,0,48,44,43,12,10,19,#000000,Schwarz,black,schwarz,0,0,0,0,0,0,0.25
1627,https://www.c-and-a.com/de/de/shop/langarmshirt-2011673/1?categoryId=15227,"https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1533049822/2011673-1-01.jpg",Here and There,1,0,f,c_und_a,111,0,243,191,194,357,21,95,#ffc0cb,Rosa,pink,rosa,255,192,203,350,25,100,0.25
1627,https://www.c-and-a.com/de/de/shop/langarmshirt-2011673/1?categoryId=15227,"https://www.c-and-a.com/productimages/c_scale,h_180,q_auto:best,e_sharpen:70/v1533049822/2011673-1-01.jpg",Here and There,1,0,f,c_und_a,48,1,234,234,244,240,4,96,#f8f8ff,Geisterweiss,ghostwhite,weiss,248,248,255,240,3,100,0.5
